imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
-395.75,252.2,895.51,-1.22,0.91,-0.73,23.18,14.64,164.36,2025-02-24T15:12:43.180487,-1046.63,50.54,58.84,1.34,-2.44,6.89,79.03,-2.48,-174.92,2025-02-24T15:12:43.180487
-387.21,263.67,893.8,-0.79,1.34,-0.67,23.21,14.62,164.38,2025-02-24T15:12:43.236615,-1021.0,7.57,103.03,7.5,4.39,12.44,78.49,-2.18,-175.78,2025-02-24T15:12:43.236615
-379.88,261.23,880.37,-0.49,0.37,-0.43,23.26,14.63,164.39,2025-02-24T15:12:43.287496,-1035.4,60.3,86.43,11.34,19.7,2.07,77.93,-2.52,-175.7,2025-02-24T15:12:43.287496
-392.82,268.07,885.25,0.43,0.18,-0.24,23.35,14.67,164.43,2025-02-24T15:12:43.293320,-985.6,52.98,86.91,1.34,16.4,15.55,77.01,-1.79,-175.18,2025-02-24T15:12:43.293320
-399.17,251.46,900.39,0.55,-0.49,0.3,23.41,14.69,164.47,2025-02-24T15:12:43.331426,-998.78,51.27,83.98,35.18,10.49,13.84,77.49,-1.68,-173.71,2025-02-24T15:12:43.331426
-392.58,258.79,897.95,0.98,0.12,0.37,23.43,14.68,164.49,2025-02-24T15:12:43.370016,-1025.63,88.62,77.64,43.72,26.71,25.67,0.0,0.0,0.0,2025-02-24T15:12:43.370016
-410.4,256.84,900.39,2.2,0.61,0.67,23.42,14.69,164.52,2025-02-24T15:12:43.406007,-1025.63,175.54,103.76,19.82,8.23,5.37,79.41,0.52,-166.69,2025-02-24T15:12:43.406007
-390.14,273.19,890.38,1.46,1.4,0.3,23.46,14.66,164.54,2025-02-24T15:12:43.442003,-937.26,205.32,-48.58,0.85,-1.28,11.22,79.6,-0.06,-167.22,2025-02-24T15:12:43.442003
-397.46,248.29,906.74,1.59,1.71,0.43,23.52,14.62,164.55,2025-02-24T15:12:43.481927,-1031.25,106.45,68.12,-4.33,-2.62,-1.28,79.24,-0.06,-167.76,2025-02-24T15:12:43.481927
-395.75,279.3,893.07,3.29,3.17,0.0,23.54,14.57,164.56,2025-02-24T15:12:43.520466,-1138.18,252.2,-45.9,-20.91,-5.49,13.9,78.91,-0.22,-168.18,2025-02-24T15:12:43.520466
