imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
1018.07,-521.0,1231.2,12.68,-304.51,-44.88,-12.45,-14.47,27.72,2025-03-12T10:13:45.512956,694.34,-288.57,-783.45,-77.2,-95.55,-39.39,-99.91,-3.18,20.63,2025-03-12T10:13:45.512956,23.169922041904297
121.83,-632.08,1256.1,-39.82,25.12,16.83,-7.15,-16.89,26.05,2025-03-12T10:13:45.586344,582.76,-320.31,-505.37,22.38,-66.89,-28.41,-93.37,-4.04,20.13,2025-03-12T10:13:45.586344,23.629377220632136
60.3,-290.28,902.34,33.11,98.96,-31.4,-2.8,-19.21,24.52,2025-03-12T10:13:45.586528,678.71,-52.0,-448.97,49.57,-8.48,3.11,-87.8,-4.66,19.04,2025-03-12T10:13:45.586528,22.72180635356925
136.47,-555.42,723.63,21.46,143.23,-21.83,-0.54,-21.67,24.35,2025-03-12T10:13:45.717306,629.15,-5.62,-515.62,-31.52,68.48,-13.6,-83.8,-5.37,19.08,2025-03-12T10:13:45.717306,20.638697538221226
257.32,-431.15,759.28,4.57,146.83,47.74,0.59,-23.09,25.0,2025-03-12T10:13:45.718260,642.58,-234.86,-574.95,-27.32,122.13,-13.78,-82.42,-6.26,20.17,2025-03-12T10:13:45.718260,17.9983125685239
467.53,-257.57,831.3,-3.96,180.91,72.32,-0.79,-22.55,25.54,2025-03-12T10:13:45.718825,729.74,-148.93,-607.42,25.98,153.48,-20.55,-83.8,-6.67,20.0,2025-03-12T10:13:45.718825,14.722419696929006
718.51,-399.17,908.69,-5.49,210.0,45.12,-6.12,-21.63,25.7,2025-03-12T10:13:45.722728,276.37,-489.99,-296.88,40.55,206.59,25.73,-87.17,-6.88,19.17,2025-03-12T10:13:45.722728,10.552333956261672
791.02,-358.64,883.79,-24.39,208.17,58.35,-10.62,-20.44,26.55,2025-03-12T10:13:45.790085,1137.7,273.19,-651.37,-53.23,181.22,-32.13,-89.2,-7.15,18.6,2025-03-12T10:13:45.790085,6.741617261741834
862.3,-144.78,993.9,-39.76,153.9,44.82,-14.32,-18.79,28.53,2025-03-12T10:13:45.794844,918.21,-313.23,-478.52,-53.96,192.87,22.8,-92.09,-7.04,15.99,2025-03-12T10:13:45.794844,3.2723639184878
712.4,-183.35,854.0,-45.85,134.39,15.61,,,,2025-03-12T10:13:45.830517,1026.86,54.93,-554.69,20.0,185.61,17.07,-94.48,-7.76,15.76,2025-03-12T10:13:45.830517,0.07948895487082686
829.1,-284.42,806.4,-64.39,84.27,22.87,-18.9,-13.09,28.61,2025-03-12T10:13:45.895607,897.46,4.15,-531.25,-33.29,185.12,31.83,-96.39,-8.53,14.59,2025-03-12T10:13:45.895607,-2.634544872983489
1189.45,-340.33,1109.86,-46.77,118.54,65.98,-20.02,-12.74,28.76,2025-03-12T10:13:45.900837,907.23,-148.93,-484.86,10.3,159.39,30.98,-98.15,-9.09,16.01,2025-03-12T10:13:45.900837,-5.450578179652003
956.05,81.79,591.31,-30.0,71.59,56.16,-20.88,-13.31,29.11,2025-03-12T10:13:45.947414,953.61,-23.44,-392.09,44.88,129.7,18.78,-99.95,-9.66,17.03,2025-03-12T10:13:45.947414,-7.4844933733218655
1123.78,83.98,460.69,0.61,17.44,33.96,-20.99,-13.37,29.21,2025-03-12T10:13:45.997168,814.45,2.69,-298.83,41.4,72.32,-3.11,-101.09,-10.12,15.6,2025-03-12T10:13:45.997168,-8.36952388544809
1157.47,92.29,399.41,34.33,-17.68,17.2,-20.98,-13.44,29.34,2025-03-12T10:13:46.004924,821.29,-49.56,-251.95,37.32,6.52,-2.26,-102.4,-10.35,17.17,2025-03-12T10:13:46.004924,-8.248323189133522
942.63,-9.28,332.28,51.04,-84.39,-7.56,-20.85,-13.48,29.55,2025-03-12T10:13:46.039755,836.18,-184.81,-290.28,57.99,-51.77,-12.74,-103.58,-10.64,17.52,2025-03-12T10:13:46.039755,-6.861115468580714
-6.84,-541.5,971.68,9.21,-112.74,-29.51,-20.65,-13.37,29.8,2025-03-12T10:13:46.098609,1164.06,-114.75,152.1,23.84,-74.51,3.6,-104.64,-10.84,17.51,2025-03-12T10:13:46.098609,-4.987721246286485
406.98,-533.2,977.29,13.11,-95.79,9.57,-20.39,-13.21,30.09,2025-03-12T10:13:46.109777,1301.27,-194.82,-3.17,27.62,-18.96,15.06,-105.8,-10.94,18.31,2025-03-12T10:13:46.109777,-3.853656412559524
704.1,119.87,1504.39,77.87,-34.45,-30.06,-20.11,-13.01,30.39,2025-03-12T10:13:46.145664,826.9,-29.3,-144.53,82.2,-53.6,7.13,-106.96,-11.0,18.82,2025-03-12T10:13:46.145664,-2.970781487608042
514.4,-480.22,775.15,64.02,-81.22,16.22,-19.89,-12.75,30.65,2025-03-12T10:13:46.202440,1144.78,-90.33,-332.52,28.78,-49.15,0.73,-108.12,-11.12,18.74,2025-03-12T10:13:46.202440,-1.6606804382690132
450.44,47.12,1078.86,21.04,-33.96,-6.46,-19.82,-12.5,30.86,2025-03-12T10:13:46.215619,1070.31,-92.04,-127.2,76.95,-41.4,1.1,-109.47,-11.11,18.98,2025-03-12T10:13:46.215619,-0.8994257765283784
468.75,-290.04,971.44,13.78,-5.12,-7.68,-19.89,-12.33,31.09,2025-03-12T10:13:46.253028,974.12,-127.93,-192.63,4.57,-22.68,11.04,-110.98,-11.08,19.18,2025-03-12T10:13:46.253028,-0.6230355521186731
453.37,-187.01,924.32,9.45,6.71,-5.85,-20.08,-12.22,31.42,2025-03-12T10:13:46.301586,1003.17,-271.73,-94.73,5.0,-18.29,5.06,-112.64,-11.04,19.4,2025-03-12T10:13:46.301586,-0.5026770455375733
395.75,-200.93,910.4,8.96,7.56,-5.37,-20.38,-12.06,31.72,2025-03-12T10:13:46.321116,1004.88,-7.32,-122.8,30.79,-18.05,2.32,-114.57,-10.84,20.09,2025-03-12T10:13:46.321116,-0.3905596329433688
371.83,-205.81,919.43,5.85,5.67,-6.04,-20.94,-11.84,32.16,2025-03-12T10:13:46.355784,981.69,-235.84,-36.13,-21.59,-14.76,-4.33,-116.64,-10.6,20.61,2025-03-12T10:13:46.355784,-0.28684835648855245
401.37,-231.45,901.86,11.04,7.5,-7.44,-21.91,-11.56,32.74,2025-03-12T10:13:46.407583,1043.7,-74.95,-165.77,2.99,-16.77,-7.87,-118.88,-10.27,21.09,2025-03-12T10:13:46.407583,-0.17841924954317478
398.68,-207.52,909.67,7.13,7.93,-8.84,-23.62,-11.08,33.6,2025-03-12T10:13:46.425489,1023.93,-135.25,-238.28,-6.52,-9.15,-6.22,-121.38,-9.82,21.73,2025-03-12T10:13:46.425489,-0.15196265110081486
366.46,-188.48,916.75,6.89,7.99,-8.29,-26.92,-10.36,34.45,2025-03-12T10:13:46.502978,1012.7,-90.09,-98.88,-30.43,-2.5,-1.52,-124.55,-9.22,22.28,2025-03-12T10:13:46.502978,-0.1964780251377225
378.17,-126.46,914.55,-0.79,3.41,-4.51,-32.18,-9.83,35.65,2025-03-12T10:13:46.504807,979.49,-86.67,-187.99,-3.11,2.13,-6.16,-128.05,-8.65,22.35,2025-03-12T10:13:46.504807,-0.23570130681332335
373.54,-207.28,910.64,0.06,4.76,-5.98,-40.72,-8.93,36.46,2025-03-12T10:13:46.531473,987.55,-169.68,-16.85,-28.35,-0.12,-1.65,-132.12,-7.73,22.61,2025-03-12T10:13:46.531473,-0.27109406236044464
368.9,-203.37,927.25,3.23,4.39,-7.13,-51.74,-7.75,37.34,2025-03-12T10:13:46.565124,995.36,-57.62,-82.52,-2.44,-4.02,-6.46,-136.6,-6.7,22.74,2025-03-12T10:13:46.565124,-0.25922295737198287
355.96,-111.08,897.46,-1.04,3.6,-4.63,-62.71,-6.01,37.63,2025-03-12T10:13:46.609744,945.31,-41.26,-94.73,-11.04,-3.9,-5.43,-141.22,-4.34,23.78,2025-03-12T10:13:46.609744,-0.24067401398294375
397.46,-193.36,910.16,0.67,2.44,-4.57,-65.77,-6.5,39.08,2025-03-12T10:13:46.638032,1009.77,-106.93,-123.78,-6.95,-6.1,-6.59,-144.11,-2.31,23.59,2025-03-12T10:13:46.638032,-0.1876801169478255
363.28,-173.58,922.61,0.3,1.34,-5.0,-63.27,-5.08,37.69,2025-03-12T10:13:46.708130,1014.89,-108.15,-67.87,-5.73,-5.73,-5.3,-145.84,-2.82,22.49,2025-03-12T10:13:46.708130,-0.12874005381149622
376.46,-214.6,903.32,2.93,3.35,-5.55,-58.19,-3.98,37.54,2025-03-12T10:13:46.714493,1014.65,-191.89,-126.46,-2.32,-10.98,-8.23,-145.44,-3.7,21.77,2025-03-12T10:13:46.714493,-0.03493293505547812
393.55,-136.47,913.09,1.34,1.46,-4.57,-52.87,-4.67,36.66,2025-03-12T10:13:46.740016,1005.13,20.51,-221.44,-18.72,-4.88,-5.79,-142.51,-2.33,22.18,2025-03-12T10:13:46.740016,0.015350189299346395
365.48,-154.05,919.92,-2.26,-2.62,-0.61,-46.68,-6.76,35.14,2025-03-12T10:13:46.818228,991.7,-71.78,-135.01,-6.28,-1.71,-8.23,-137.91,-1.65,22.11,2025-03-12T10:13:46.818228,0.07841222787408508
381.84,-193.12,905.03,2.93,2.87,-3.9,-39.41,-8.14,33.93,2025-03-12T10:13:46.819143,971.68,-129.39,-122.8,-9.63,-0.61,-7.87,-132.11,-1.94,20.99,2025-03-12T10:13:46.819143,0.07446220305007678
359.13,-179.44,914.06,3.96,3.05,-3.23,-31.79,-9.66,32.72,2025-03-12T10:13:46.845592,1004.39,-62.5,-51.51,-6.52,-5.91,-9.76,-125.47,-3.27,19.42,2025-03-12T10:13:46.845592,0.12379756509056894
357.67,-153.81,914.06,0.0,-0.43,-0.37,-25.59,-12.23,31.35,2025-03-12T10:13:46.915169,998.78,-12.21,-129.88,-2.62,-8.17,-9.27,-118.79,-1.24,21.49,2025-03-12T10:13:46.915169,0.23065759338459957
366.94,-183.11,917.72,0.85,0.55,-0.61,-20.12,-13.93,30.74,2025-03-12T10:13:46.915367,981.69,-51.76,-155.27,0.85,-8.66,-7.26,-112.22,-1.54,22.53,2025-03-12T10:13:46.915367,0.33011250909943146
382.32,-138.67,911.62,-0.49,1.28,-0.3,-15.96,-15.65,30.87,2025-03-12T10:13:47.071959,998.78,-9.28,-216.8,-14.15,-3.66,-4.7,-105.75,-2.35,22.5,2025-03-12T10:13:47.071959,0.3700637966284519
362.06,-162.11,926.51,-0.24,1.1,-0.37,-12.57,-18.27,30.2,2025-03-12T10:13:47.072162,1011.47,2.44,-118.65,-13.9,-2.62,-3.17,-99.57,-3.22,23.75,2025-03-12T10:13:47.072162,0.399624639636609
383.54,-145.02,905.52,-1.22,2.38,0.12,-8.07,-19.97,28.09,2025-03-12T10:13:47.072297,954.83,-40.28,-189.7,-4.94,2.26,-5.24,-94.4,-4.28,23.27,2025-03-12T10:13:47.072297,0.37067224259630005
352.29,-189.7,934.81,1.89,5.12,-1.16,-5.5,-21.04,26.37,2025-03-12T10:13:47.072406,1025.39,-72.75,-69.58,-4.94,-2.32,-3.84,-90.55,-4.76,21.45,2025-03-12T10:13:47.072406,0.357569870310364
383.06,-161.38,906.74,1.34,5.73,-0.79,-4.74,-20.83,25.19,2025-03-12T10:13:47.118914,965.58,-1.95,-158.2,-0.85,-2.01,-5.73,-88.39,-4.69,20.03,2025-03-12T10:13:47.118914,0.3379117295937244
352.54,-155.03,925.05,1.4,3.96,-1.52,-5.91,-19.24,24.7,2025-03-12T10:13:47.127091,1007.32,23.44,-133.3,-2.62,-0.91,-2.99,-88.56,-4.46,18.61,2025-03-12T10:13:47.127091,0.32153892726679234
346.92,-156.49,928.22,-1.95,1.83,-0.67,-9.36,-17.9,25.02,2025-03-12T10:13:47.160841,991.94,26.12,-149.66,-1.34,-0.55,-2.32,-90.6,-4.08,16.44,2025-03-12T10:13:47.160841,0.3222554649193652
359.38,-159.18,915.77,-3.17,0.18,-0.3,-12.82,-17.37,25.58,2025-03-12T10:13:47.227610,995.12,-23.19,-182.62,-12.5,3.78,0.73,-92.63,-4.42,16.01,2025-03-12T10:13:47.227610,0.29289149785749236
352.05,-158.69,928.71,-1.95,2.38,-1.46,-16.44,-16.17,25.4,2025-03-12T10:13:47.230322,1002.93,7.08,-162.84,-2.38,4.33,1.4,-93.48,-4.92,14.37,2025-03-12T10:13:47.230322,0.23499130384196443
355.22,-165.77,923.83,-4.63,0.79,0.06,-17.74,-13.5,25.52,2025-03-12T10:13:47.266366,991.21,-10.25,-129.88,-5.12,3.96,0.73,-95.34,-5.32,12.01,2025-03-12T10:13:47.266366,0.19777949404452477
352.05,-182.13,916.99,-4.51,0.85,-0.55,-19.71,-12.09,24.48,2025-03-12T10:13:47.325743,990.72,-9.03,-146.73,-9.57,4.51,1.83,-96.85,-5.48,10.93,2025-03-12T10:13:47.325743,0.15291436690504656
350.1,-173.34,927.49,-2.07,-0.24,0.18,-20.79,-11.49,24.43,2025-03-12T10:13:47.337601,1003.42,-38.57,-131.35,-1.77,4.09,1.71,-97.85,-5.89,8.72,2025-03-12T10:13:47.337601,0.12343672192547328
359.86,-169.68,926.03,-2.5,0.0,0.3,-20.88,-10.96,24.52,2025-03-12T10:13:47.370962,991.21,1.22,-170.9,-1.4,6.65,2.26,-98.6,-6.27,8.9,2025-03-12T10:13:47.370962,0.06554318222949163
356.2,-167.72,918.21,-3.05,-0.55,0.61,-20.62,-10.54,24.59,2025-03-12T10:13:47.426947,985.84,-25.63,-117.19,-8.72,7.07,3.29,-99.19,-6.49,8.26,2025-03-12T10:13:47.426947,0.0077116638864092035
363.53,-167.24,919.19,-3.35,-1.16,0.49,-20.41,-10.2,24.66,2025-03-12T10:13:47.440151,986.57,-10.01,-149.9,-3.9,8.05,2.99,-99.88,-6.41,8.09,2025-03-12T10:13:47.440151,-0.053378670832474384
358.4,-186.04,916.99,-1.46,-0.91,-0.06,-20.26,-9.92,24.8,2025-03-12T10:13:47.474834,994.14,-74.95,-113.28,-12.26,8.17,3.23,-100.36,-6.3,8.32,2025-03-12T10:13:47.474834,-0.11872680050151141
343.02,-166.5,931.64,-1.77,-1.59,0.49,-20.04,-9.52,24.94,2025-03-12T10:13:47.531481,1005.13,3.42,-118.16,-6.59,8.29,2.99,-100.79,-6.05,8.39,2025-03-12T10:13:47.531481,-0.1780031682480534
340.82,-183.84,917.48,-2.13,-1.59,0.12,-19.8,-9.19,25.15,2025-03-12T10:13:47.543994,987.79,-50.78,-69.58,-10.61,8.05,3.41,-101.02,-5.77,8.71,2025-03-12T10:13:47.543994,-0.23566560201286513
348.14,-187.01,915.28,-1.83,-1.1,0.55,-19.64,-8.95,25.33,2025-03-12T10:13:47.580383,1000.24,-64.7,-46.88,-4.09,4.94,3.05,-101.12,-5.48,9.46,2025-03-12T10:13:47.580383,-0.2668847757726449
368.41,-190.67,913.33,-0.61,-0.55,0.12,-19.57,-8.94,25.5,2025-03-12T10:13:47.631021,990.97,-45.9,-81.54,3.48,2.32,2.07,-101.1,-5.2,9.75,2025-03-12T10:13:47.631021,-0.27634831639703306
357.67,-182.37,920.41,0.73,0.12,0.06,-19.45,-8.85,25.7,2025-03-12T10:13:47.647365,996.83,-67.38,-92.04,4.51,1.95,1.22,-101.13,-5.0,10.42,2025-03-12T10:13:47.647365,-0.28769826644525787
355.71,-184.81,920.17,0.06,-0.55,0.3,-19.36,-8.71,25.91,2025-03-12T10:13:47.682774,997.31,-27.1,-102.29,1.28,1.28,1.22,-101.22,-4.77,10.59,2025-03-12T10:13:47.682774,-0.28567203224546156
346.19,-194.82,922.12,-0.3,-0.43,0.3,-19.3,-8.7,26.07,2025-03-12T10:13:47.738554,1002.44,-35.16,-103.76,2.44,2.38,2.13,-101.38,-4.54,10.86,2025-03-12T10:13:47.738554,-0.29704398908742546
359.86,-186.52,913.57,-0.55,-0.91,0.67,-19.27,-8.61,26.22,2025-03-12T10:13:47.752083,998.54,-39.79,-116.21,2.56,3.05,2.01,-101.57,-4.28,11.12,2025-03-12T10:13:47.752083,-0.3099461352178434
360.6,-192.38,916.5,0.67,-0.18,0.06,-19.26,-8.56,26.36,2025-03-12T10:13:47.787503,988.53,-49.8,-76.9,-2.93,3.72,2.07,-101.74,-4.02,11.29,2025-03-12T10:13:47.787503,-0.33699548999450357
350.34,-174.8,924.07,-0.3,-0.79,0.43,-19.19,-8.39,26.54,2025-03-12T10:13:47.838029,995.85,-54.44,-56.88,0.67,2.56,1.28,-102.04,-3.73,11.3,2025-03-12T10:13:47.838029,-0.3452782583856633
351.81,-175.54,917.72,1.04,0.12,0.0,-19.22,-8.36,26.64,2025-03-12T10:13:47.857769,1001.71,-21.73,-63.48,4.02,0.18,0.73,-102.22,-3.35,11.87,2025-03-12T10:13:47.857769,-0.33839552816041074
354.49,-184.57,917.72,-0.18,-0.18,0.0,-19.29,-8.38,26.69,2025-03-12T10:13:47.893162,1001.22,-36.62,-93.99,1.46,0.91,0.85,-102.25,-3.02,12.08,2025-03-12T10:13:47.893162,-0.33595191568044513
351.56,-182.86,922.85,0.18,-0.37,-0.12,-19.22,-8.24,26.79,2025-03-12T10:13:47.939990,994.14,-41.5,-91.8,0.3,1.59,0.67,-102.3,-2.67,12.39,2025-03-12T10:13:47.939990,-0.338129968091863
352.05,-186.28,914.31,-0.67,-0.49,0.37,-19.16,-8.11,26.84,2025-03-12T10:13:47.963532,1000.24,-49.07,-92.04,0.24,2.01,0.85,-102.46,-2.3,12.41,2025-03-12T10:13:47.963532,-0.3434529271754949
364.26,-187.74,911.38,0.12,-0.49,0.12,-19.2,-8.11,26.84,2025-03-12T10:13:47.996598,991.94,-60.3,-82.03,1.95,2.01,0.98,-102.73,-1.95,12.49,2025-03-12T10:13:47.996598,-0.348960779629943
355.71,-181.4,916.99,0.67,-0.24,0.06,-19.21,-8.09,26.85,2025-03-12T10:13:48.047251,993.41,-68.12,-77.88,-0.18,1.83,0.18,-102.98,-1.72,12.41,2025-03-12T10:13:48.047251,-0.35413333902906097
349.85,-174.8,916.99,0.43,-0.61,0.49,-19.18,-8.1,26.88,2025-03-12T10:13:48.072052,1002.69,-25.63,-59.08,-0.3,1.4,0.67,-103.08,-1.44,12.9,2025-03-12T10:13:48.072052,-0.35188770553908333
357.67,-186.77,915.28,0.12,-0.67,0.0,-19.16,-8.12,26.89,2025-03-12T10:13:48.101860,1000.98,-68.6,-75.93,6.1,0.61,0.18,-103.11,-1.23,13.23,2025-03-12T10:13:48.101860,-0.3407006092530209
361.57,-187.99,917.48,0.37,-0.12,-0.12,-19.07,-8.14,26.91,2025-03-12T10:13:48.145125,993.65,-72.75,-63.96,-1.28,0.49,0.06,-103.04,-1.0,13.51,2025-03-12T10:13:48.145125,-0.3336817634474889
359.62,-196.53,913.09,0.3,-0.37,0.06,-18.91,-8.08,26.93,2025-03-12T10:13:48.174805,991.94,-49.32,-62.74,1.04,-0.98,-0.61,-103.05,-0.86,13.42,2025-03-12T10:13:48.174805,-0.3087297375572018
365.97,-167.24,916.02,1.83,0.55,-0.67,-18.73,-8.02,26.95,2025-03-12T10:13:48.243874,997.07,-26.61,-88.87,7.01,-0.85,-1.1,-103.1,-0.68,13.45,2025-03-12T10:13:48.243874,-0.29356575677405106
353.27,-186.52,919.43,0.79,0.79,-0.49,-18.64,-8.0,26.98,2025-03-12T10:13:48.246175,991.21,-33.94,-64.94,-2.26,0.24,-0.91,-103.09,-0.53,13.51,2025-03-12T10:13:48.246175,-0.29197361103921904
353.27,-185.06,917.72,0.61,0.61,-0.49,-18.61,-8.07,27.04,2025-03-12T10:13:48.277060,994.14,-49.8,-54.44,0.24,0.12,-1.46,-103.04,-0.46,13.59,2025-03-12T10:13:48.277060,-0.2866732660239162
352.05,-182.13,913.82,0.67,0.61,-0.12,-18.61,-8.17,27.09,2025-03-12T10:13:48.349262,996.34,-43.21,-72.75,0.67,-0.55,-1.71,-102.89,-0.4,13.95,2025-03-12T10:13:48.349262,-0.2743337921414599
358.15,-174.07,921.14,0.67,0.61,-0.43,-18.57,-8.25,27.15,2025-03-12T10:13:48.350079,995.61,-42.24,-79.83,1.28,0.0,-1.65,-102.73,-0.39,14.15,2025-03-12T10:13:48.350079,-0.2675170800185571
351.32,-180.18,915.28,0.98,0.73,-0.79,-18.58,-8.43,27.21,2025-03-12T10:13:48.383386,998.29,-53.96,-73.49,2.68,-0.12,-1.83,-102.55,-0.38,14.31,2025-03-12T10:13:48.383386,-0.2605984330458093
355.71,-179.93,914.55,0.18,0.43,-0.49,-18.57,-8.57,27.27,2025-03-12T10:13:48.451403,1000.24,-35.64,-98.39,0.98,-0.06,-1.1,-102.37,-0.39,14.68,2025-03-12T10:13:48.451403,-0.25215482134369593
360.11,-176.03,918.95,0.24,0.67,-0.43,-18.6,-8.66,27.29,2025-03-12T10:13:48.451755,996.83,-46.14,-65.43,0.18,-0.49,-1.34,-102.21,-0.44,14.72,2025-03-12T10:13:48.451755,-0.2414976442742509
354.25,-177.49,924.8,0.61,0.61,-0.49,-18.62,-8.75,27.32,2025-03-12T10:13:48.486214,994.87,-33.94,-74.95,-0.98,-0.18,-1.1,-101.96,-0.49,14.91,2025-03-12T10:13:48.486214,-0.23365381601437085
361.33,-185.06,921.14,0.43,0.73,-0.67,-18.67,-8.88,27.34,2025-03-12T10:13:48.554029,1001.46,-56.15,-60.79,1.52,-0.55,-1.89,-101.68,-0.57,15.15,2025-03-12T10:13:48.554029,-0.22238120884533363
349.61,-184.08,918.21,0.43,0.85,-0.55,-18.74,-9.0,27.37,2025-03-12T10:13:48.556120,995.85,-23.68,-70.07,-0.91,-0.79,-1.59,-101.36,-0.63,15.43,2025-03-12T10:13:48.556120,-0.2103164564718234
353.76,-184.81,915.77,0.06,0.67,-0.79,-18.8,-9.04,27.39,2025-03-12T10:13:48.591360,996.09,-48.58,-73.24,-0.85,-0.61,-1.22,-101.03,-0.7,15.75,2025-03-12T10:13:48.591360,-0.19874870849673387
348.39,-173.34,923.58,0.18,0.43,-0.73,-18.88,-9.13,27.4,2025-03-12T10:13:48.661364,996.09,-28.08,-78.37,0.18,-0.79,-1.65,-100.72,-0.74,16.1,2025-03-12T10:13:48.661364,-0.18237710514194805
351.81,-171.14,923.34,-0.12,0.79,-0.91,-18.94,-9.21,27.42,2025-03-12T10:13:48.665525,999.51,-52.98,-72.27,-1.28,-1.4,-1.4,-100.42,-0.81,16.47,2025-03-12T10:13:48.665525,-0.16389117298116473
355.71,-174.32,920.41,0.12,1.04,-1.1,-18.98,-9.28,27.43,2025-03-12T10:13:48.696430,1008.3,-24.66,-84.23,-0.49,-1.1,-1.52,-100.24,-0.91,16.54,2025-03-12T10:13:48.696430,-0.15075153451960088
350.34,-180.91,921.14,0.0,0.37,-0.61,-19.01,-9.31,27.43,2025-03-12T10:13:48.759189,995.85,-50.05,-67.63,-1.95,-1.1,-1.52,-100.12,-0.99,16.54,2025-03-12T10:13:48.759189,-0.13088871128536095
358.15,-175.54,924.56,0.24,0.37,-1.22,-19.03,-9.29,27.42,2025-03-12T10:13:48.766803,1002.93,-19.04,-82.28,-0.73,-0.85,-1.16,-100.03,-1.06,16.4,2025-03-12T10:13:48.766803,-0.11400634421357769
348.88,-176.03,927.73,0.67,0.61,-0.85,-19.05,-9.3,27.41,2025-03-12T10:13:48.801446,995.85,-40.77,-81.05,-2.93,-0.61,-1.22,-99.95,-1.13,16.39,2025-03-12T10:13:48.801446,-0.10179694135074979
356.2,-180.42,922.12,0.12,0.18,-0.91,-19.09,-9.33,27.41,2025-03-12T10:13:48.864012,992.68,-32.96,-85.94,-0.73,-0.61,-1.59,-99.83,-1.22,16.33,2025-03-12T10:13:48.864012,-0.08481399213643193
354.74,-177.73,915.77,0.12,0.49,-0.43,-19.13,-9.34,27.4,2025-03-12T10:13:48.871420,998.54,-33.94,-76.42,-2.01,-0.18,-1.28,-99.7,-1.3,16.31,2025-03-12T10:13:48.871420,-0.07550651393198793
347.9,-172.61,922.85,0.43,0.18,-0.67,-19.15,-9.34,27.4,2025-03-12T10:13:48.906874,999.27,-18.55,-92.04,-2.38,0.12,-1.22,-99.53,-1.37,16.39,2025-03-12T10:13:48.906874,-0.06617395531462589
349.85,-179.69,926.51,-0.37,0.12,-0.67,-19.18,-9.36,27.38,2025-03-12T10:13:48.962633,990.48,-30.03,-71.78,-5.37,0.79,-0.98,-99.42,-1.44,16.32,2025-03-12T10:13:48.962633,-0.06322673220138775
347.66,-178.22,917.24,-0.06,0.18,-0.73,-19.19,-9.35,27.38,2025-03-12T10:13:48.977138,1007.81,-26.61,-66.41,-3.54,0.61,-0.43,-99.34,-1.51,16.2,2025-03-12T10:13:48.977138,-0.05982000328085357
342.04,-189.21,917.24,-0.79,0.18,-0.73,-19.22,-9.36,27.38,2025-03-12T10:13:49.011912,998.54,-45.65,-58.84,-3.17,-0.18,-0.61,-99.28,-1.56,16.14,2025-03-12T10:13:49.011912,-0.04842586125493753
352.54,-171.63,925.05,-0.12,0.18,-0.61,-19.25,-9.37,27.38,2025-03-12T10:13:49.070631,998.54,-13.92,-98.39,-1.4,0.12,-0.61,-99.19,-1.6,16.12,2025-03-12T10:13:49.070631,-0.03984433964851242
349.37,-169.43,922.85,-0.06,0.24,-0.91,-19.27,-9.39,27.38,2025-03-12T10:13:49.082006,999.76,-33.2,-73.97,-4.09,0.98,-0.18,-99.1,-1.64,16.14,2025-03-12T10:13:49.082006,-0.041003792809696904
345.7,-172.36,930.91,-0.73,-0.24,-0.55,-19.3,-9.4,27.38,2025-03-12T10:13:49.116794,996.09,-19.78,-70.56,-4.57,0.43,0.3,-99.0,-1.67,16.11,2025-03-12T10:13:49.116794,-0.03252383952085536
347.41,-170.65,924.32,-0.85,-0.37,-0.3,-19.31,-9.39,27.37,2025-03-12T10:13:49.169610,997.07,-36.38,-72.02,-2.99,-0.12,0.3,-98.91,-1.68,16.11,2025-03-12T10:13:49.169610,-0.017245417645958883
347.17,-184.08,919.43,-0.67,-0.06,-0.73,-19.35,-9.4,27.36,2025-03-12T10:13:49.186703,1004.88,-32.23,-77.39,-2.01,-0.18,0.49,-98.83,-1.7,16.13,2025-03-12T10:13:49.186703,-0.004870664388555435
352.05,-165.04,917.24,-0.49,-0.37,-0.73,-19.38,-9.4,27.36,2025-03-12T10:13:49.221232,997.07,-24.41,-87.4,-1.4,-0.18,0.67,-98.79,-1.73,16.01,2025-03-12T10:13:49.221232,0.010480721510090607
347.17,-174.56,919.92,-0.85,-0.3,-0.43,-19.39,-9.38,27.36,2025-03-12T10:13:49.274079,1009.77,-21.97,-83.74,-2.74,0.85,1.16,-98.75,-1.74,15.98,2025-03-12T10:13:49.274079,0.01423872218457145
347.17,-183.11,921.14,-1.59,-0.85,-0.12,-19.41,-9.37,27.36,2025-03-12T10:13:49.294343,1007.32,-56.88,-69.34,-2.5,0.49,0.91,-98.74,-1.73,15.92,2025-03-12T10:13:49.294343,0.027388204307230657
351.56,-190.43,925.29,-1.52,-0.43,0.06,-19.39,-9.31,27.36,2025-03-12T10:13:49.326467,997.8,-28.81,-74.71,-2.2,0.91,0.91,-98.71,-1.72,15.77,2025-03-12T10:13:49.326467,0.032181454154490696
346.19,-182.37,919.19,-0.67,-0.67,0.06,-19.38,-9.28,27.36,2025-03-12T10:13:49.375856,999.76,-47.36,-59.08,-0.91,0.43,0.43,-98.67,-1.69,15.81,2025-03-12T10:13:49.375856,0.044812473968234956
